id,difficulty,start_x,start_y,end_x,end_y,height,width,map
100074,03,050,033,061,058,064,064,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000001111100000000000000001111111000000000000000000000000000000000000111110000000000000000111111100000000011111111100000000000000001111111000000000000000011111110000000001111111111000000000000000111110000000000000000001111111000000000111111111100000000000000011111000000000000000000111111100000000011111111110000000000000001111100000000000000000011111110000000001111111111000000000000000111110000000000000000001111111000000000111111111100000000011111000000000000000000000000000000000000000011111111100000000001111100000000000000000000000000000000000000001111111110000000000111110000000000000000000000000000000000000000111111111000000000011111000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111100000000000000000000000000000000000000000000000000000000011111110000000000000000000000000000000000000000011111110000000001111111000000000000000000000000000000000000000001111111000000000111111100000111110000000000000000000000000000000111111100000000011111110000011111000000000000000000000000000000011111111111110001111111000001111100000000000000000000000000000001111111111111000111111100000111110000000000000000000011111110000111111111111100000000000000011111000000000000000000001111111000011111111111110000000011111111100000000000000000000000111111100111111111111111000000001111111110000002230000000000000111111110011111111111111100000000111111111000000200000000000000011111111001111111111111110000000011111111100000020000000000011111111111100111111111111111000000001111111110000002000000000001111111111110011111111111111100000000111111111000000200000000000111111111100001111111111111000000000011111111100000021111111110011111111110000111111111111100000000001111111110000002111111111001111111111000011111111111110000000000111111111000000211111111100000000000000001111111111111000000000000111111100000021111111110000000000000000000011111111100000000000000000000000002111111111000000000000000000001111111110000000000000000000000000211111111100000000000000000000111111111000000000000000000000000021111111110000000000000000000011111111100000000000000000000000002111111111000000000000000000000000000000000000000000000000000000211111111100000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000002000000000111111000000000000000000000000000000000000000000000000200000001111111100000000000000000000000000000000000000000000000020000000111111110000000000000000000000000000000000000000000000002000000011111111000000000000000000000000000000000000000000000000200000001111111100000000000011111111100000000000000000000000000020000000111111110000000000001111111110000011111110000000000000002000000011111111000000000000111111111000001111111000000000000000200000001111111100000000000011111111100000111111100000000000000020000000111111110000000000001111111110000011111110000000000000002222220011111111000000000000111111111000001111111000000000000000111112222222240000000000000011111111100000111111100000000000000011111000111110000000000000001111111110000011111110000000000000001111100011111000000000000000111111111000000000000000000000000000111110001111100000000000000000000000000000000000000000000000000011111000111110000000000000000000000000000000000000000000000000000000000011111000
100075,03,008,010,059,017,064,064,0000000000000000000000000000000011111111100000000000000000000000000000000000000000000000000000001111111110000000000000000000000000000000000000000000000000000000111111111000000000000000000000000000000000000000000000000000000111111111100000000000000000000000000000000000000000000000000000011111111110000000000000000000000000000000000000000000000000000001111111111000000000000000000000000000000000000000000000000000000111111111000000000000000000000000000000000000000000000000000000011111111100000000000000000000000000000000000000000000000000000001111111110000000000000000000000000000000000000000000000001111111111111111000000000000000000000000000000003000000000000000111111111111111100000000000011111000000000000000200000000000000011111111111111110000000000001111100000000000000020000000000000001111111110000000000000000000111110000000000000002000000000000000111111111000000000000000000011111110000000000000200000000000000011111111100000000000000000001111111000000000000022222222222000001111111111111110000000000000001111100000000000000000011111200000000000001111111000000000000000111110000000000000000001111120000000000000111111100000000000000011111400000000000000000111112000000000000011111110000000000000000000220000000000000000011111200000000001111111111000000000000000000020000000000000000001111122222200000111111111100000000000000000002000000000000000000011111111120000011111111110000000000000000000200000000000000000001111111112000001111111110000000000000000000020000000000000000000111111111200000111111111000000000000000000002000000000000000001111111111120000011111111100000000000000000000200000000000000000111111111112000001111111110000000000000000002220000000000000000011111111111200000111111111000000000000000000211111110000000000001111111111120000011111111100000000000000000021111111000000000000111111111112222222222222222222222222222222222111111100000000000000111111111000000000000000000000000000000000011111110000000000000000000000000000000000000000000000000000000001111111000000000000000000000000000000000000000000000000000000000111111100011111111100000000000000000000000011111110000000000000011111110001111111110000000000000000000000001111111000000000000001111111001111111111000000000000000000000000111111100000000000000111111100111111111100000000000000000000000011111110000000111111111000000011111111110000000000000000000001111111111000000011111111100000001111111111000000000000000000000111111111100000001111111110000000111111111100000000000000000000011111111110000000111111111000000001111111110000000000000000000001111111000000000011111111100000000111111111000000000000000000000111111100000000001111111110000000000000000000000000000000000000011111110000000000111111111000000000000000000000000000000001111111111111000000000011111111100000000000001111111000001111111111111100000000000000001111111110000000000000111111100000111111111111110000000000000000000000000000000000000011111110000011111111111111000000000000000000000000000000000000001111111000001111111111111100000000000000000000000000000000000000111111100000111111111111110000001111100000000000000000000000000011111110000011111111111111000000111110000000000000000000000000001111111000001111111110000000000011111000000000000000000000000000000000000000111111111000000000001111100000000000000000000000000000000000000011111111100000000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111000000000000000000000000000000000000000000000000000000011111111100000000000000000000000000000000000000000000011111000001111111110000000000000000000000000000000000000000000001111111111111111111000000000000000000000000000000000000000000000111111111111111111100000000000000000000000000000000000000000000011111111111111111110000000000000000000000000000000000000000000001111111111111111111000000000000000000000000000000000000000000000011111111111111111100000000000000000000000000000000000000
100076,03,036,039,012,004,064,064,0000000000000000000000000000001111100000000000000000000000000000000000111110000000000000000000111110000000000000000000000000000000000011111000000000001111100011111000000000000000000000000000000000001111100000000000111110001111100000000000000000000000000000000000111110420000000011111000111110000000000000000000000000000000000011111002000000001111100000000000000000000000000000000000000000000000000200000000111110000000000000000000000000000011111110000000000000020000000000000000000000000000000000000000001111111000000000000002000000000000000000000000000000000000000000111111100000000000000200000000000000111111100000000000000000000011111111000000000000020000000000000011111110000000000000000000001111111100000000000002000000000000001111111000000011111000000000111111110000000000000200000000000000111111100000001111100000000011111111000000000000020000000000000011111110000000111110000000001111111100000000000002000000000000001111111000000011111000000000111111110000000000000200000000000000111111100000001111100000000011111111000000000000020000000000000000000000000000000000000000001111111100000000000002000000000000000000000000000000000000000000111111110000000000000200000000000000000000000000000000000000000000011111000000000000020000000000000000000000000000000000000000000001111100000000000002000000000000000000000000000000000000000000000111110000000000000200000000000000000000000000000000000000000000011111000000000000020001111111110000000000000000000000000000000000000000000000000002000111111111000000000000000000000000000000000000000000000000000200011111111100000000000000000000000000000000000000000000000000020001111111110000000000000000000000000000000000000000000000000002000111111111000000000000000000000000000000000000000000000000000200011111111100000000000000000000000000000000000000000000000000020001111111110000000000000000000000000000000000000000000000000002000111111111000000000000000000000000000000000000000000000000000200011111111100000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000011111002000000000000000000000000000000000000000000001111111111101111100222222222222200000000000000000000000000000000111111111110111110000000001111122222200000000000001111111110000011111111111011111000000000111111111120000000000000111111111000001111111111101111100000000011111111112000000000000011111111100000111111111110000000000000001111111111200000000000001111111110000011111100000000000000000011111111111120000000000000111111111000001111110000000000000000001111111111112222223000000011111111100000111111000000000011111111111111111111000000000000001111111110000011111100000000001111111111111111111100000000000000111111111000000000000000000000111111111111111111110000000000000011111111100000000000000000000011111111111111111111000000000000000000000000000000000000000000001111111111111111110000000000000000000000000000000000000000000000111111111111111111000000000000000000000000000000000000000000000011111111111111111100000000000000000000000000000000000000000000001111111111111111110000000000000000000000000000000000000000000000111111111111111111000000000000000000000000000000000000000000000000000000011111111100000000000000000000000000000000000000000000000000000001111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000011111000000000000000011111111100000000000000000000000000000000001111100000000000000001111111110000000000000000000000000000000000111111110000000000000111111111111100000000000000000000000000000011111111000000000000011111111111110000000000000000000000000000000111111100000000000001111111111111000000000000000000000000000000011111110000000000000111111111111100000000000000000000000000000001111111000000000000011111111111110000000000000000000000000000000111111100000000000001111111111111000000000000000000000000000
100077,03,021,026,018,042,064,064,1111100000000000000000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000111111111100000000000000000000000000000000000000000000000000000011111111110000000000000000000000000000000000000000000000000000001111111111000000000000000000000000000000000000000000000000000000111111111100000000000000000000000000000000000000000000000000000011111111110000000000000000000000000000000000000000000000000000001111111111000011111000000000000000000000000000001111100000000000111111111100111111100000000000000000000000000000111111111111000000000000000011111110000000000000000000000000000011111111111100000000000000001111111001111111000000000000000000001111111111110000000000000000111111100111111100000000000000000000111111111111000000000000000011111110011111110000000000000000000000000111111100000000000000001111111001111111000000000000000000000000011111110000000000000000111111100111111100000000000000000000000001111111000000000000000000000000011111110000000000000000000000000111111100000000000000000000000001111111000111111111000000000000011111110000000000000000000000000000000000011111111100000000000000000000000000000000000000000000000000111111111111110000000000000000000000000000000000000000000000000011111111111111000000000000000000000000000000000000000000000000001111111111111100000000000000000000000000000000000000000000000000111111111111110000000000000000000000000000000000000022230000000011111111111111100000000000000000000000000000000000002000000000001111111111111110000000000000000000000000000000000000200000000000111111111111111000000000000000000000000000000000000020000000000011111111111111100000000000000000000000000000000000002000000000001111111111111110000000000000000000000000000000000000200000000011111111111111111000000000000000000000000000000000000020000000001111111111111111100000000001111111110000000000000000002000000000111111111111111110000000000111111111000000000000000000200000000011111111111111111000000000011111111111111000000000000020000000001111111111100000000000000001111111111111100000000000002000000000111111100000000000000000000111111111111110000000000000200011111111111110000000000000000000111111111111111111000000000020001111111000000000000000000000000011111111111111111100000000002000111111100000000000000000000000001111111111111111110000000000200011111110000000000000000000000000111111111111111111000000000020001111111000000000000000000000111111111000001111111100000000004000111111100000000000000000000011111111100000111110000000000000000011111110000000000000000000001111111110000000000000000000000000000000000000000000000000000000111111111011110000000000000000000000011111111100000000000000000011111111101111000000000000000000000001111111110000000000000000001111111110111100000000000000000000000111111111000000000000000000111111111011110000000000000000000000011111111100000000000000000011111111101111000000000000000000000001111111110000000000000000001111111110000000000000000000000000000111111111000000000000000000000001111111110000000000000000000001111111111100000000000000000000000111111111000000000000000000000111111111110000000000000000000000011111111100000000000000000000011111111111000000000000000000000001111111110000000000000000000001111111000000000000000000000000000111111111000000000000000000000111111100000000000000000000000000011111111100000000000000000000011111110000000000000000000000000001111111110000000000000000000001111111000000000000000000000000000111111111000000000000000000000000000000000000000000000000000000011111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
100078,03,010,009,017,042,064,064,0111111111000000000000000000000000000000000000000000000000000000011111111101111111000000000000000000111111100000000000000000000001111111110111111100000000000000000011111110000000000000000000000111111111011111110000000000000000001111111000000000000000000000011111111101111111000000000000000000111111100000000000000000000001111111110111111100000000000000000011111110000000000000000000000111111111011111110000000000000000001111111000000000011111110000011111111101111111000000000000000000111111100000000111111111000000000000000000000000000000000000000000000000000000011111111100000000000000300000000000000000000000000000000000000001111111111111000000000020000000000000000000000000000000000000000111111111111100000000002000000000000000000000000000000000000000011111111111110000000000200000000000000000000000000000000000000001111111111111000000000020000000000000000000000000000011111111100111111111111100000000002000000000000000000000000000001111111110011111111111110000000000200000000000000000000000000000111111111001111111111111000000000020000000000000000000000000000011111111100000001111111100000000002000000000000000000000000000001111111110000000111111110000000000200000000000000000000000000000111111111000000000000000000000000020000000000000000000000000000011111111100000000111111100000000002000000000000000000000000000001111111110000000011111110000000000200000000000000000000000000000111111111000000001111111000000000020000000000000000000000000000000000000000000000111111100000000002000000000000000000000000111111111000000000000011111110000000000200000001111111000000000011111111100000000000001111111000000000020000000111111100000000001111111110000000000000111111100000000002000000011111110000000000111111111000000000000011111110000000000200000001111111000000000011111111100000000000001111111000000000020000000111111100000000001111111110000000000000000000000000000002000000011111110000000000111111111000000000000000000000000000000200000001111111000000000011111111100000000000000000000000000000020000000000000000000000001111111110000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020000000000000000000000001111111110000000000000000000000000000002000000000000000000000000111111111000000000000000000000000000000200000000000000000000000011111111100000000000000000000000000000020000000000000000000000001111111110011111111100011111100000000002000000000000000000000000111111111001111111110001111110000000000200000000000000000000000011111111100111111111000111111000000000020000000000000000000000001111111110011111111100011111100000000002000000000000000000000000111111111001111111110001111110000000000222222240000000000000000011111111111111111111000111111000000000000000000000000000000000000000111111111111111100011111100000000000000000000000000000000000000011111111111111110001111110000000000000000000000000000000000000111111111111111111000111111000000000000000000000000000000000000011111111111000000000000000000000011111110000000000000000000000001111111111111111000000000000000001111111000000000000000000000000111111111111111100000000000000000111111100000000000000000000000011111111111111110000000000011111111111110000000000000000000000000011111111111111000000000001111111111111000000000000000000000000000000011111111100111111100111111111111100000000000000000000000000000001111111110011111110011111111111110000000000000000000000000000000111111111001111111001111111000000000000000000000000000000000111111111111100111111100111111100000000000000000000000000000000011111111111110011111110011111110000000000000000000000000000000001111111111100001111111001111100000000000000000000000000000000000111111111110000111111100111110000000000000000000000000000000000011111111111000000000000011111000000000000000000000000000000000001111111111100000000000001111100000000000000000000000000000000000111111111000011111110000111110000000000000000000000000000000000011111111100001111111000011111000000000000000000000000000000000001111111110000111111100001111100000000000000000000000000000000000000000000000011111110000
100079,03,039,004,054,050,064,064,1111111111100000000000000001111100000000000001111111110000000000111111111110000000000000000111110000000000000111111111000000000011111111111000000000000000111111111000000000011111111100000000001111111111100000000000000011111111100000000001111111110000000000001111111110000000000000001111111110000300000111111111000000000000111111111000000000000000111111111000020000011111111100000000000000000000000000000000000011111111100002000000000000000000000000000000000000000000000000001111111110000200000001111111000000000000000000000000000000000000111111111000020000000111111100000000000000000000000000000000000011111111100002000000011111110000000000000000111111100000000000001111111110000200000001111111110000000000000011111110000000000000000000000000020000000111111111000000000000001111111000000000000000000000000002000000011111111100000000000000111111100000000000000000000000000200000001111111110000000000000011111110000000000000000000000000020000000000011111000000000000001111111000000000000000000000000002000000000000000000000000000000111111100000000000000000000000000200000000000000000000000000000000001111111111111110000000000000020000000000000000000000000000000000111111111111111000000000000002000000000111111100000000000000000011111111111111100000000000000200000000011111110000000000000000001111111111111110000000000000020000000001111111000000000000000000111111111111111000000000000002000000000111111100000000000000000011111111111111111000000000000200000000011111110000000000000000001111111111111111100000000000020000000001111111000000000000000000111111111111111110000000000002000001111111111100000000000000000011111111111111111000000000000200000111111111000000000000000000000000000011111111100000000000020000011111111100000000000000000000000000001111111110000000000002000001111111110000000000000000000000000000111111111000000000000200000111111111000000000000000000000000000011111111100000000000020000011111111100000000000000000000000000001111111110000000000002000001111111110000000000000000000000000000000000000000000000000200000111111111000000000000000111111100000000000000000000000000020000011111111100000000000000011111110000000000000000000000000002000000000000000000000000000001111111000000000000000000000000000200000000000000000000000000000111111100000000000000000000000000020000000000000000000000000000011111110000000000000000000000000002000000000000000000000000000001111111111111000000000000000000000200000000000000000000000000000111111111111100000000000000000000020000000000000000000000000000000001111111110000000000000000000002000000000000000000000000000000000111111111000000000000000000000200000111111100000000000000000000011111111100000000000000000000020000011111110000000000000000000001111111110000000000000000000002000001111111000000000000000000000111111111000000000000000000000200000111111100000000000000000000011111111100000000000000000000020000011111110000000000000000000001111111110000000000000000000002000001111111000000000000000000000001111111000000111111100000000222200111111100000000000000000000000111111100000011111110000001111120000000000000000000000000000000011111110000001111111000000111112000000000000000000000000000000000000001111100111111100000011111200000000000000000000000000000000000000111110011111110000001111122222222222240000000000000000000000000011111001111111000000111110000000000000000000000000000000000000001111100111111100000000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000000000000000000000000000000000111110000000000000000000000011111110000000000000000000000000000011111000000000000011111000001111111000000000000000000000000000000000000000000000001111100000111111100000000000000000000000000000000000000000000000111110000011111110000000000000000000000000000000000000000000000011111000001111111000000000000000000000000000000000000000000000001111100000111111100000000000000000000000000000000000000000000000
100080,03,013,061,021,025,064,064,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000001111100111110000000000000000000000000000000000000000000000000000111110011111000000000000000000000000000000000001111111110000000000000001111100000000000000000000000000000000000111111111000000000000001111111000000000000000000000000000000000011111111100000000000000111111100000000000000000000000000000000001111111110000000000000011111110000000000001111111110000000000000111111111000000000000001111111000000000000111111111000000000000011111111100000000000000111111100000000000011111111100000000000001111111110000000000000011111110001111111001111111110000000000000111111111000000000000001111111000111111100111111111000000000000011111111100000000000000111111100011111110011111111100000000000000000000000000000000000011111110001111111001111111110000000000000000000000000000000000000000000000111111100111111111000000000000000000000000000000000000000000000011111110011111111100000000000000000000000000000000000000000000001111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110000000000000000000000000000000000000000000000000000000001111111000000000000000000000011111000000000000000000000000000000111111100000000000000000000001111100000000022400000000000000000011111110000000000000000000000111110000000002000000000000000000001111111000000000000000000000011111000000000200000000000000000000111111100000000000000000000001111100000000020111111111000000000011111110000000000000000000000000000000000002011111111100000000000111111111000000000000000000000000000000000201111111110000000000011111111100000000000000000000000000000000020111111111000000000000011111110001111100000000000000000000000002011111111100000000000001111111000111110000000000000000000000000201111111110000000000000111111100011111000000000000000000000000020111111111000000000000011111110001111100000000000000000000000002011111111100000000000001111111000111110000000000000000000000000201111111110000000000000000000000000000000000000000000001111100020000000000000000000000000000000000000000000000000000000111110002000000000000000000000000000000000000000000000000000000011111000200000000000000000000000000000000000000000000000000000001111111120000000000000000000000000000000000000000000000000000000111111112000000000000000000000000000000000000000000000000000011111111111200000000000000000000000000000000000000000000111111001111111111120000000000000000000000000000000000000000000011111110111111111112000000000000000000111111100000000000000000001111111011111111111200000000000000000011111110000000000000000000111111101111111111120001111100000000001111111000000000000000000011111110111111100002000111110000000000111111100000000000000000001111111011111110000200011111000000000011111110000000000000000000111111100000000000020001111100000000001111111111100011111111100011111110000000000002000111110000000000111111111110001111111110001111110000000000000200000000000000000000001111111000111111111000000000000000000000020000000000000000000000111111100011111111100000000000000000000222000000000000000000000011111110001111111110000000000000000000021111100000000000000000001111111000111111111000000000000000000002111110000000000000000000111111100011111111100000000000000000000211111000000000000000000000000000001111111110000000000000000000021111100000000000000000000000000000111111111000000000000000000002111110000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000032222000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
100081,03,015,043,047,054,064,064,0000000000000000000001111111000000000000000000011111000000000000000000000000000000000111111100000000000000000001111100000000000000000000000000000000011111110000000000000000000111110000000000000000000000000000000001111111000000000000000000011111000000000000000000000000000000000111111100000000000000000001111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000000000000000000000000000000000111111110000000000000000000000000000000000000000000000000000000011111111000000000000000000000000000000000000000000000000000000001111111100000000000000000000000000000000000000000000000000000000011111110000000000000000000000000000000000000000000000000000000001111111000000000000000000000000000000000000000000000000000000000111111100000000000000000000000000000000000000000000000000000000011111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111110111110000111111100000000000000000000000000000000000000001111111011111011111111110000000000000000000000000000000000000000111111101111101111111111000000000000000000000000000000000000000011111110111110111111111100000000000000000000000000000000000001111111111011111011111111110000000000000000000000000000000000000111111111100000001111111111000000000000000000000000000000000000011111111110000000001111111100000000000000000000000000000000000001111111000000000000111110000000000000000000000000000000000000000111111100000000000011111000000000000000000000000000000000000000000111110000000000001111100000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000011111110000000000000000000000000111110000000000000000000000000001111111000000000000000000000000011111000000000000000000000000000111111100000000300000000000000000000111111111000000000000000000011111110000000020000000000000000000011111111100000000000000000001111111000000002222222220000000000001111111110000000000000000000111111100000001111111112000000000000111111111000000000000000000011111110000000111111111200000000000011111111100000000000000000001111111000000011111111120000000000001111111110000000000000000000111111100000001111111112000000000000111111111000000000000000000000000000000000111111111200000000000011111111100000000000000000000000000000000011111111122220000000001111111110000000000000000000000000000000001111111111112000000000000000000000000000000000000000000000000000111111111111200000000000000000000000000000000000000000000000000011111111111122222222222222222222240000000000000000000000000000000011111111110000000000000000000000000000000000000000000000000000001111111111000000000000011111111100000000000000000000000000000000111111111100000000000001111111110000000000000000000011111111100000011111110000000000000111111111000000000000000000001111111111110000000000000000000000011111111100000000000000000000111111111111000000000000000000000001111111110000000000000000000011111111111101111100000000000000000111111111000000000000000000001111111111110111110000000000000000011111111100000000000000000000111111111111011111000000000000000001111111110000000000000000
100082,03,043,026,008,040,064,064,0000000000000000000000000000000000000000000000000000000000001111000111110000000000000000011111000000001111100000000000000000111100011111000000000000000001111100000000111110000000000000000011110001111100000000000000000111110000000011111000000000000000001111000111110000000000000000011111000000001111100000000000000000000000011111000000000000000001111100000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000011111000000000000000000000000001111100000000000000000000000000001111100000000000000000000000000111110000111110000000000000000000111110000000000000000000000000011111000011111000000000000000000000000000000000000000000000000001111100001111100000000000000000000000000000000000000000000000000111110000111110000000000000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111000000000000011111000000000000000000011111111100000000011111111100000000000001111100000000000000000001111111110000000001111111110000000000000111110000000000000000000111111111000000000111111111003000000000011111111100000000000000011111111100000000011111111100200000000001111111110000000000000001111111110000000001111111110020000000000000011111000000000000000111111111000000000111111111002000000000000001111100000000000000011111111100000000011111111100201111100000000111110000000000000001111111110000000001111111110020111110000000000000000000000000000111111111000000000000000000002011111000000000000001111110022222222222222222222222222222222222201111100000000000000111111002000000000000000000000000000000000011111110000000000000011111100200000000000000011111111100000000001111100000000000000001111110020000000000000001111111110000000000111110000000000000000111111002000000000000000111111111000000000011111000000000000000011111100200000000000000011111111100000000001111100000000000000001111110020000000000000001111111110000000000000000000000000000000000000004000000000000000111111111110000000000000000000000000000000000000000000000000000011111111111001111111111111000000000000000000000000000000000000001111111111100111111111111100000000000000000000000000000000000000111111111110011111111111110000000000000000000111111100000000000000001111111001111111111111000000000000000000011111110000000000000000111111100111111111111100000000000000000001111111000000000000000011111110011111111111110000000000000000000111111100000000000000000000000001111111111111000000000000000000011111110000000000000000000000000111111111111100000000000000000001111111000000000001111111000000011111111111110000000000000000000111111100000000000111111100000000000000000000000000000000000000000000000000000000011111110000000000000000000000000000000000000000000000000000000001111111000000000000000000000000000000000000000000000000000000000111111100000000000000000000000000000000000000000000000000001111111111110000000000000000000000000000000000000000000000000000111111111111000000000000000000000000000000000011100000000000000011111111100000000000000000000000000000000000001110000000000000001111111110000000000000000000000000000000000000111000000000000000111111111000000000000000000000000000000000000011100000000011111011111111100000000000000000000000000000000000001110000000001111101111111110000000000000000000000000000000000000000000000000111110111111111000000000000000000000000000000000000000000000000011111011111111100000000000000000000000000000000000000000000000001111100000000000000000000000000000000000000000000000
100083,03,002,011,000,055,064,064,0000000000000000000000000000000000000000000000000000111111111000000000000000000000000000000000000000000000000011111011111111100000000000000000000000000000000000000000000000001111101111111110000000000000000000000000000000000000000000000000111110111111111000000000000000000000000000000000000000000000000011111011111111100000000000000000000000000000000000000000000000001111101111111110000000000000000000000000001111111000000000000000000000111111111000000000000000000000000000111111100000000000000000000000000000000000000000000000000000000011111110000000000000000000000000000000000000000000000000000000001111111000000000000000000000000000000000000000000000000000000000111111100000000000000000000000000000000022300000000000000000000011111110000000000000000000000000000000002000000000000000000000001111111000000000000000000001111111110000200000000000000000000000000000000000000000000000000111111111000020000000000000000000000000000111111111000000000000011111111100002000000000000000000000000000011111111100000000000001111111110000200000000000000000001111111111111111110000000000000111111111000020000000000000000000111111111111111111000000000000011111111100002000000001111111000011111111111111111100011111111101111111110000200000000111111100001111111111111111110001111111110111111111000020000000011111110000111111111111111111000111111111011111111111112000000001111111000011111111111111111100011111111100000011111111200000000111111100001111111111111111110001111111110000001111111120000000011111110011111111111000000000000111111111000000111111112000000001111111001111111111100000000000011111111100000011111111200000000000000000111111111100000000000001111111110000001111111120000000000000000011111111110000000000000111111111000000111111112000000000000000001111111111000000000000000000000000000011111111200000000000000000011111111100000000011111000000000000001111111120000000000000000001111111110000000001111100000000000000000000002000000000000000000111110000011111111111110000000000000000000000200000000000000000011111000001111111111111000000000000000000000020000000000000000000000000000111111111111100000000000000000000002000000000000000000000000000011111111100000000000000000000000000200000000000000000000000000001111111110000000000000000000000000020000000000000000000000000000111111111000000000000000000000000002000000000000000000000000000011111111100000000000000000000000000200000000000000000000000000001111111110000000000000000000000000020000000000000000000000000000111111111000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000111111100000000000000000020000000000000000000000000000000000000011111110000000000000000002000000000000000000000000000000000000001111111000000000000000000200000000000000000000000000000000000000111111100000000000000000020000000000000000000000000000000000000011111110000000000000000002000000000000000000000000000000000000001111111000000000000000000200000000000000000000000000000000000000111111100000000000000000021111111110000000000000000000000000000000001111111110000000000002111111111100000000000000000000000000000000111111111000000000000211111111110000000000000000000000000000000011111111100000000000021111111111000000000000000000000000000000001111111110000000000002111111111100000000000000000000000000000000111111111000000000000211111111110000000000000000000000000000000011111111100000000000021111111111000000001111100000000000000011111111111110000000000002111111111100000000111110000000000000001111111111111000000000000411111111110000000011111000000000011111111111111111100000000000000111111111000000001111100000000001111111111000000000000000000000000000000000000000111110000000000111111111100000000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000001111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
